Filename,gIoU,cIoU
13944080722_cdd709bbaa_o.jpg,0.00033065570708014195,0.0003308769922720594
14013318558_59e559a0a5_o.jpg,0.6389813800139206,0.6445393759125686
14100716655_fea85d791d_o.jpg,0.0018038361117000943,0.005437559046852584
1414706508_117da2d663_o.jpg,0.0,0.0
1415494775_d0be78c418_o.jpg,0.011847646028608598,0.012313776460913462
1427505496_a093b7bd3e_o.jpg,0.5278405108636399,0.9937930697424369
14303572185_0931460e4f_o.jpg,0.8332814869541548,0.9942468740575776
14356189339_07019cdabc_o.jpg,0.8052841861234431,0.9884878399169106
14427930949_52f537fb53_o.jpg,0.76011383293343,0.7827723426568404
1444857065_f100b38465_o.jpg,0.3322191509726331,0.33369205761024034
14544388885_f2e34b9d93_o.jpg,0.0001985142744345209,0.00039966810659767605
14696682263_6e8e2e57e5_o.jpg,0.00011514762778827849,0.0021330720978369067
1471215070_3ae62ebebc_o.jpg,0.0,0.0
14739902539_bfb7a63e75_o.jpg,0.0,0.0
14746812596_4bd9540ff2_o.jpg,0.0,0.0
14776154397_02f3966107_o.jpg,1.584492415705717e-05,0.0005855078885319576
14807290140_b0d5a11b03_o.jpg,0.9800137999854018,0.9801495874217026
14809332571_5d89fc23a6_o.jpg,0.0011288151782225502,0.003067484662576687
15017858618_8e1954c6f0_o.jpg,0.0034429397982710724,0.007303311537650284
15017906007_7a31c38712_o.jpg,0.0010332093488742919,0.003263775018113763
15135928710_49ee7963fc_o.jpg,0.0025234318673395817,0.9750588235294118
15184630234_edc400501c_o.jpg,0.2950190694063144,0.8494840988383238
15235585275_a656a3239e_o.jpg,0.07622464712864908,0.07622464712864908
15263246120_a6575fc6cb_o.jpg,0.0,0.0
15267026264_dc2c925f3a_o.jpg,0.13726224097451428,0.9564908120924719
15277184301_0f8424610c_o.jpg,8.337469372061042e-05,0.0023243413226869385
15364007666_3c5bb00e1c_o.jpg,0.010200678130832863,0.5683832217408429
15389371422_aab4c1f60c_o.jpg,0.7495913088463528,0.9896456574597711
15396068094_e70bf717f4_o.jpg,0.953552575223568,0.9834432328006003
15457194402_a9cdb91939_o.jpg,0.0,0.0
15475662318_e6d50d504e_o.jpg,0.0,0.0
15544033217_aae1a39e04_o.jpg,0.9527942598153406,0.9572205433200386
15768701739_c1e9a667ca_o.jpg,0.9685166835653055,0.9734366556010191
15805859125_5fc77cb802_o.jpg,0.09224305211106437,0.930628556749921
15814664232_077b15dfc6_o.jpg,0.00456753816156589,0.7138047138047138
15854703533_59b9722fcd_o.jpg,0.8965433163906447,0.936751031286438
15875585529_8252501699_o.jpg,0.0,0.0
15972284369_f7e9bb2b38_o.jpg,0.9760166758650349,0.9770579243493005
15986552764_7d9df895f0_o.jpg,0.6079648306180502,1.0
16393665659_5395df38b4_o.jpg,0.9271961492178099,0.97792677206633
16394274496_c7940123a1_o.jpg,0.9397137166967491,0.9687234164069052
16413935281_8148e964a0_o.jpg,0.06197642464972718,0.9134184373570626
16441445157_eafb85d0c9_o.jpg,0.0,0.0
16512574323_20de4d5fb3_o.jpg,0.0,0.0
16525555508_5cd6738a3d_o.jpg,0.5439932064046866,0.9339363907663416
16667000677_15b8299cd6_o.jpg,0.8918720117690327,0.9979652026795308
16691257885_b61be43421_o.jpg,0.9051205233213314,0.987939879398794
1694575679_0717f193d5_o.jpg,0.3034364501679731,0.9712745964379504
17004024661_0fd561a5dc_o.jpg,0.0,0.0
17144105479_6f12bf8291_o.jpg,0.0,0.0
17339521328_192bb7c6c1_o.jpg,0.0001299147911810783,0.0006429408872584244
17382856752_8a0856a022_o.jpg,0.9150664866883024,0.9515443104508993
17425033783_5dea6ea1ff_o.jpg,0.008105501499862387,0.562409731360529
1776497191_efdc189d88_o.jpg,0.9179174976382912,0.9831365935919055
17811393981_7835e1fbe2_o.jpg,0.9104089624514391,0.953663765860851
18559796103_86b265e339_o.jpg,0.0038389971599255704,0.008260283209710046
19221904543_dd95a50bb7_o.jpg,0.3731743940025739,0.9215475030701907
19530748815_2090d31292_o.jpg,0.0,0.0
19564900545_56d5419ab2_o.jpg,0.0,0.0
19638945535_899a93563b_o.jpg,0.0,0.0
19660445129_11777dd6b9_o.jpg,0.0001626247541221925,0.0009162493329139379
20251597768_6e9703d911_o.jpg,0.8685916868768526,0.9721127928675098
2026987732_255559241e_o.jpg,0.767222841038547,0.9578857271234333
20296164612_2f72c752e7_o.jpg,0.0,0.0
2038082889_1ff27ccc1a_o.jpg,0.14171122213409787,0.8424932109142635
2041700632_0529b1cc78_o.jpg,0.0002495482629983679,0.0013816890896988523
2052670002_6a672aa95f_o.jpg,0.1539806914490703,0.9348771625359292
20639030309_c5a2b9acd5_o.jpg,0.686526759476387,0.9793612750785491
20709552750_2b1e3e0dc1_o.jpg,0.9837230360099957,0.9856160514658205
2085413222_7322aeb1e8_o.jpg,0.0,0.0
2129223813_34bdf8efae_o.jpg,0.0,0.0
2141121130_73a1c05b44_o.jpg,0.047539337127552726,0.047539337127552726
2143673486_e4d0a57da5_o.jpg,0.9662906149392636,0.977267234263773
21574331225_8bb03428e9_o.jpg,0.8561015247837102,0.9597824339531643
2185215183_9a09691d66_o.jpg,0.8413056294272995,0.9610519293534481
2203559148_64ceda6024_o.jpg,0.9677522278862349,0.9846961117402794
2236928041_8140d3d6fc_o.jpg,0.6473320113424237,0.7143020056734758
2244960380_07ce0133c1_o.jpg,0.0,0.0
2329950650_57906b1726_o.jpg,0.9546828860836931,0.9805459224978552
2350213009_67d6827b89_o.jpg,0.9433083838251556,0.9567355831123533
2376974283_8dbe8ab9f1_o.jpg,0.9433083838251556,0.9567355831123533
2388120890_7a0d5fe697_o.jpg,0.0,0.0
2412952663_10a1a69858_o.jpg,0.9779425692628249,0.9814339574818617
241852123_1c8229b3e7_o.jpg,0.9779425692628249,0.9814339574818617
2423203447_558c495b2b_o.jpg,0.0,0.0
2437351751_874a77b7ea_o.jpg,0.0,0.0
2438408937_6a12002f9d_o.jpg,0.013331549102587692,1.0
2498998640_b185123664_o.jpg,0.07771645543368307,1.0
2525935565_c58b8571d4_o.jpg,0.0,0.0
2528021702_d802ddbec8_o.jpg,0.7917958046318964,0.795454207515935
2548863153_a4acc2fe38_o.jpg,0.0005501706089333135,1.0
2578208472_52642eff5e_o.jpg,0.0,0.0
2578709717_ece877e9c9_o.jpg,0.016616881606954407,0.06687312286441127
2582556452_17441fc923_o.jpg,0.9026893207872786,0.9608375551262893
2590898226_e82fb8c8db_o.jpg,0.017503152984908274,0.9998113599064345
2593366765_589ca5148e_o.jpg,0.9555133633144623,0.9879278969465102
2655249769_992878042d_o.jpg,0.9229460003094538,0.9398733179970378
266837412_16ee72c5b8_o.jpg,0.9011940059299623,0.9546959449899545
2685600639_5154de519e_o.jpg,0.6443741692037219,0.971659958294942
2718984222_200df100df_o.jpg,0.3548430812318603,0.9611807892321811
276438292_33033cd241_o.jpg,0.0,0.0
2764810572_710ac57ccd_o.jpg,0.2564065213417421,0.9786225090480967
2776117315_fcc9685ec7_o.jpg,0.0011578498945919672,0.0031766962359146486
2792987775_bd0e0217eb_o.jpg,0.0,0.0
2798731478_2232bcf1c3_o.jpg,0.13630977929883603,0.9984122980131468
2832180397_df28d8b674_o.jpg,0.7478868830220181,0.9687753446877534
2847308565_86e0cf13a6_o.jpg,0.5820835794203203,0.9882530995511156
2853050394_9dca56b717_o.jpg,0.7367493242449171,0.9591493268053856
2868594074_41590e8442_o.jpg,0.5286951556105454,0.905067072177266
2873854422_5110858de9_o.jpg,0.9762716339400258,0.9891454204992077
2885608751_7c329aa707_o.jpg,0.0,0.0
2910525362_8b8100c69c_o.jpg,0.028691734023249958,0.9715428033866416
2916053604_25342a2eb1_o.jpg,0.7711824579066207,0.7793379166517149
2924861615_2cb5d201c5_o.jpg,0.7768301350390903,0.9793906810035843
2933901292_9335e0e582_o.jpg,0.20605040422959292,1.0
2934450713_7100b2f737_o.jpg,0.00017872096893047657,0.00030908072347615815
297225023_8ae6d41502_o.jpg,0.9787549632604627,0.9942741898094487
2977738792_232911d98b_o.jpg,0.0,0.0
2978586162_36a906a2c0_o.jpg,0.2388299795231406,0.8085046918933568
2980844098_b65b19afe3_o.jpg,0.1319179822173834,0.1362648073174389
3008053439_6e575b69a8_o.jpg,0.004266394620628697,0.9866829430695816
3011247804_01d3cb20e8_o.jpg,0.001242918287152368,0.001341064897225142
3026014294_59f00dc603_o.jpg,0.03990267639902676,0.040370069627820436
302806585_b4aa483f69_o.jpg,0.0030011236090806944,0.08983075365253869
3043711595_32743db940_o.jpg,1.0016075801661667e-05,0.00025382321213274954
3065858989_a9bf62fa9e_o.jpg,0.0,0.0
3078887645_179cf2e1c3_o.jpg,0.0,0.0
3138792871_52c700ed9e_o.jpg,0.18595812685494809,0.7862699449207882
3142936004_3a3c7017e7_o.jpg,0.0,0.0
3202049276_f5c0af554f_o.jpg,0.20611419224245459,0.9444306011395809
3225471302_b5dce4b102_o.jpg,0.0,0.0
3318838346_8c3e506564_o.jpg,0.745461097097874,0.9905891452881268
331999181_d15f62d922_o.jpg,0.019682868046198072,1.0
3351694882_e9d1b8db58_o.jpg,0.9746759456769929,0.9762740106149572
3369937174_a0fcdce84c_o.jpg,0.9911025096452314,0.9955439420333763
3379958017_fbd2cd4403_o.jpg,0.9128997944873026,0.9434548268317413
3382082714_91fccc658c_o.jpg,0.0035639768262071447,0.6619672131147541
3389791425_21117d948a_o.jpg,0.020365273596995484,0.020365273596995484
3399742871_b7539bfebf_o.jpg,0.5808571399134749,0.9917926607323915
3419829023_cf88d91892_o.jpg,0.6475244711898551,0.9433710232724399
3476471336_fc846f15fd_o.jpg,0.0005800760923344651,0.0019834325049585813
3498511022_0fe26921c6_o.jpg,0.3919744492535617,0.3920043741225941
3506607667_98dc3fc0d4_o.jpg,0.6751669419225613,0.9969078019829868
3506610209_b4735840fd_o.jpg,0.0,0.0
350800203_907619919e_o.jpg,0.15002790523712634,0.8445662901633951
3555409442_bc9e5c7dd1_o.jpg,0.9440872094763567,0.9663013355243918
3561855998_31909db126_o.jpg,0.0,0.0
3603001718_4dfce3b2ef_o.jpg,0.9314174188826543,0.951055710001096
3635119875_a4a248a797_o.jpg,0.9697989210637803,0.9718375711425726
365143478_f6cd61608c_o.jpg,0.7929518208395238,0.8929475280979008
3654159277_0b3709ff24_o.jpg,0.9853048299431384,0.989840630305349
3662135140_2dd136149a_o.jpg,0.3596813671734496,0.9806027266204257
366292927_000f5e5bae_o.jpg,0.44495606115324426,0.8307113158781886
3671835517_a5167f90fe_o.jpg,0.0004725601859158391,0.0012771537623126495
3675120958_8f2ced55f7_o.jpg,0.5302021286747786,0.9881936032924628
3766720937_05af03841c_o.jpg,0.19746644548333583,0.36974078048229514
377767802_97d65838a5_o.jpg,0.05946676062955133,0.9744033872209392
3782223411_560e3f3f8d_o.jpg,0.9339289913002586,0.954181334368157
3783924325_12a67e5b88_o.jpg,0.830459267367779,0.8485925508484933
3834425571_cf00d2d392_o.jpg,0.20236884748186446,0.955866879370036
3887134243_cd05280cb5_o.jpg,0.07525189869587583,0.08722643097643097
3941340142_fb4140b8b5_o.jpg,0.9392678746685807,0.9849994239410116
3957263843_973b61a51b_o.jpg,0.022238838853541457,0.9383098591549296
3994140895_9c6120d82a_o.jpg,0.0,0.0
3995035391_324cdf6f35_o.jpg,0.032006693557450956,0.916011436740529
4004549010_6a242e326c_o.jpg,0.9058720993572285,0.9342696629213483
4015124823_43b6db7cb4_o.jpg,0.9058720993572285,0.9342696629213483
4029270900_b41fd1a681_o.jpg,0.05093027149619723,0.07335413576142003
4032405238_0ebb5ce486_o.jpg,0.6589139718086938,0.8825383715327965
4035497744_8bc24103e8_o.jpg,0.10326900091107415,0.9839786559061284
4069502953_0cf24bfe3e_o.jpg,0.27061032127984724,0.9562688821752265
4073959355_9d38ffe3f6_o.jpg,0.541660928246798,0.9504591590140165
4092430828_cd3e8b3eec_o.jpg,0.0002682257251461192,0.021479713603818614
4101477686_4f0034776f_o.jpg,0.9658058407227369,0.9793778929611665
4127235671_096987b655_o.jpg,0.2210967162942679,0.2210967162942679
4131437580_18f6e0b12f_o.jpg,0.7677291591106774,0.7901533094829893
4221328767_00e53db50a_o.jpg,0.7677291591106774,0.7901533094829893
4229535415_6289bf3d57_o.jpg,0.8476414299220447,0.856665637923585
4254007709_55dedf2739_o.jpg,0.0014497280413592547,1.0
4286649485_6c8237c005_o.jpg,0.9817827261892118,0.9865998239003406
4291394682_6c2999458f_o.jpg,0.0,0.0
4342156050_190e662afd_o.jpg,0.5364419747120883,0.933523311221153
4347393222_7e965af6bf_o.jpg,0.9663675584777185,0.9832545615191507
4355619020_1cc1952fdb_o.jpg,0.1164842245237883,0.9753773747345463
4422661791_e3427a1323_o.jpg,0.7643504352882058,0.974762306185701
4435187155_44dc583925_o.jpg,0.8401731704424149,0.8690611293439254
4483121185_c52b095a8f_o.jpg,0.9565973439537786,0.9676911400665329
4484692395_427f2ae9e7_o.jpg,0.9910962211461793,0.9926283310511252
4486538878_244d8cb6d0_o.jpg,0.04326651318621671,0.9868791803045396
4526448906_b8deb206d6_o.jpg,0.8134215054489018,0.9909980269648142
4553312960_f7ed055ddd_o.jpg,0.00029448430889440774,0.0034490687514371118
4563742148_68c4c172f4_o.jpg,0.10284958015238636,0.8756127060920491
4583250583_bc51b56888_o.jpg,0.8851377824213138,0.9226737458307808
4584513454_9ca8f08114_o.jpg,0.9722848533716905,0.9823491804177719
4585998029_93ef3b14a1_o.jpg,0.8837567854045546,0.9638815904711858
4587680520_331e7e38cc_o.jpg,0.5137471286143936,0.5947553837507368
4629274930_bec7eb5c76_o.jpg,0.9459512431867393,0.9531032537145007
4630264420_cc82d63f2e_o.jpg,0.9305227771679473,0.9683990318365832
4659568097_7faf0444d7_o.jpg,0.8226228554812446,0.9992935358530555
4677399002_8a0538f728_o.jpg,0.0011193251089101526,1.0
4697300226_e4537de43b_o.jpg,0.9756004964894371,0.9800498503112198
4712033100_63f040b321_o.jpg,0.0118505062747927,0.9867022411953041
4724874121_304a18bf6e_o.jpg,0.0033673717481157305,0.004271000370050574
4745479301_db10ae42a9_o.jpg,0.0,0.0
4758074085_fe2cb6f544_o.jpg,0.01219245494798272,0.2084706404630594
4789723729_cbec90835a_o.jpg,0.8156659426889932,0.8162782161107651
4789847985_7c0ac60c63_o.jpg,0.9556632110913091,0.9855215020363084
4816943188_89d7b6c73e_o.jpg,0.0,0.0
4831092391_79598642f7_o.jpg,0.0,0.0
4837062184_3aa8b554ce_o.jpg,0.8653837611281974,0.8917587144529797
4838818208_4140a40e7e_o.jpg,0.6310036006615907,0.9808209378623054
4858952770_a9bd7fcba1_o.jpg,0.0,0.0
4866432310_49806881e3_o.jpg,0.011104127383197151,0.06560759232514958
4874887662_183e046e27_o.jpg,0.33067974812456075,0.9169638713954259
4906794011_d6c4db6112_o.jpg,0.2517181242288259,0.950555100022126
4940143869_cd773f1f41_o.jpg,0.9579811801682669,0.9651324157272185
4951453299_51b9212b1e_o.jpg,0.9926250328062926,0.9949918435110298
4973324288_e0fd79b441_o.jpg,0.8030856483706623,0.9861889866021366
4974853005_ace86248b3_o.jpg,0.8459155796277218,0.9865495308628364
4997841591_390f15d2c2_o.jpg,0.800761137228565,0.9638911344651038
5005307540_83cb8cdb07_o.jpg,0.9353139275115868,0.9533374116367591
5025812954_67d2c2e58f_o.jpg,0.6359332370406034,0.8196297445444203
5026521433_84b3cb1f41_o.jpg,0.8695846488416538,0.8715771952726534
5043835834_90245b7750_o.jpg,0.013730181801918647,0.034723596776473915
5055254596_87a6920104_o.jpg,0.22084480328754133,0.9969675708458694
5068514744_9765385bd9_o.jpg,0.9810724426218215,0.9858607762269549
5098329270_016dca8473_o.jpg,0.970840972415073,0.9820901722283171
5128832235_b114669d4a_o.jpg,0.9099360836722835,0.9578958099704353
5153057175_399034369f_o.jpg,0.9363578069894197,0.9895527445222498
5161333241_2b32901091_o.jpg,0.9542165126543863,0.967141089108911
5177924326_a64edf7da9_o.jpg,0.962381426337064,0.9859122690194773
5183659728_546436cdcb_o.jpg,0.9558098514395899,0.9846616592269882
5224278732_27d93a8d85_o.jpg,0.38661082997153473,0.6596052838370768
5225794207_30688985a7_o.jpg,0.07855773771493653,0.0794716875087818
5240505411_48914d43e3_o.jpg,0.07855773771493653,0.0794716875087818
5248623102_a23d4e1868_o.jpg,0.46780212419864126,0.9856854838709678
5269009549_c1c7d609c1_o.jpg,0.786573015280043,0.7891664550772658
5311700103_f37c59afd8_o.jpg,0.4981145788034575,0.6063420930502379
5313271004_eb5e96cf78_o.jpg,0.40450381380356254,0.9565159856023714
5313614532_459989cd80_o.jpg,0.9476485869231852,0.9478308261831654
5320817401_d64d105d07_o.jpg,0.9476485869231852,0.9478308261831654
5325850489_77505d9717_o.jpg,0.9541834637578057,0.9813178605724041
5332366585_de8bd213d0_o.jpg,0.0,0.0
5345226439_356c1339a7_o.jpg,0.016557223264540337,0.12130584192439862
5347721924_a668d6beda_o.jpg,0.5087648842392724,0.9568353474320241
5352625873_3c07775350_o.jpg,0.8093653084916745,0.9719465087606185
5354234336_4008358d96_o.jpg,0.0004344066719420549,0.002935833263067524
5360386389_23d9cc9cef_o.jpg,0.0004344066719420549,0.002935833263067524
5373302507_cbe4c8b9eb_o.jpg,0.0,0.0
5375014869_3de00d623d_o.jpg,0.4070507952150026,0.9711245260338869
5391247198_94dcdc8f0d_o.jpg,0.9222867471428207,0.9345182140167317
5422925865_50ca3f347b_o.jpg,0.3678385362544941,0.960278623536712
5423425957_623e0b340d_o.jpg,0.8169067308237339,0.9681864325809149
5428816509_f7c197f833_o.jpg,0.0743365103815667,1.0
5437233970_cc9b11e458_o.jpg,0.2685548700691718,0.8277153558052435
5446693864_af753a1434_o.jpg,0.09067825402785974,0.9748173779315648
5469385466_192f010806_o.jpg,0.44663252833547773,0.9707322356787883
5481941191_b5041ed7ab_o.jpg,0.6117256526230281,0.7327847188851514
5507331743_17fe179e6c_o.jpg,0.7363503540951264,0.9690757002363719
5516155273_7c7e60d1d8_o.jpg,0.04246258835203741,0.9496661651307128
5524428212_9700231c7d_o.jpg,0.0,0.0
5531646598_b02e73cb63_o.jpg,0.11128371698912583,0.9591814914423417
5539597986_6090784580_o.jpg,0.0,0.0
5562491664_0ef5b149e9_o.jpg,0.785785753990312,0.9811998016856718
5571249749_073ba9f167_o.jpg,0.0015114352240778203,0.013165833810356298
5590168376_b858771cc2_o.jpg,0.0,0.0
5592504362_7a9931e2c1_o.jpg,0.02782535847588843,0.07213029989658738
5616673390_e9e22c80ce_o.jpg,0.32337306701030927,0.9915494919880066
5669409727_227ec03e41_o.jpg,0.1367570106908453,0.19374843710927733
5715517658_90184095c7_o.jpg,0.15590046809559005,0.983907331104719
5753909872_80e232c1dc_o.jpg,0.26579999029317125,0.26643247969943556
5754255924_876c419ab3_o.jpg,0.0,0.0
5760082564_e8bbb009ee_o.jpg,0.9231557072796106,0.984196946208707
5771906954_9cd7c56c0d_o.jpg,0.7398101205071598,0.9885844881967806
5790188810_27c0efa14b_o.jpg,0.010658655108116599,0.010974392151426166
5817237787_1977d8c9e3_o.jpg,0.6799041424169805,1.0
5821518666_35796f7a77_o.jpg,0.8136651186260127,0.9398583887401779
5839599105_72560448a5_o.jpg,0.9749833988864484,0.9906834313000377
5843336616_eaca434d03_o.jpg,0.0,0.0
5848431010_093be359d2_o.jpg,0.5498044674816217,0.9574763028249527
5862815336_cf01e496ea_o.jpg,0.9449882953819961,0.9856534027849713
5870295516_bb26397af2_o.jpg,0.5218263256822785,0.9470053091816503
5875835577_ddb9330511_o.jpg,0.9504241214626844,0.9808671983717808
5877730305_c81a506c4d_o.jpg,0.8644095788604459,0.956855575868373
5882544770_a13483f78c_o.jpg,0.0,0.0
5886889361_0ac5529435_o.jpg,0.0,0.0
5910380513_1a0de1df78_o.jpg,0.7663071809641414,0.9904778743934805
5915390926_d6aa7fd027_o.jpg,0.0005770756690471038,0.0009943779401078517
5920294715_4c08c73fd2_o.jpg,0.5656056101496385,0.5744738795696792
5928505233_c4784964f2_o.jpg,0.9676525412316699,0.9800795382760007
5932294950_191b10b7c7_o.jpg,0.0,0.0
5946628024_0c2b185843_o.jpg,0.9711530638928436,0.9754376262646529
5954209341_2dfa70358a_o.jpg,0.5141403238956419,0.9843682095945934
5987054437_dab1cddc47_o.jpg,0.0,0.0
5997803854_5dacda70d5_o.jpg,0.0,0.0
5998744914_44ce5ba24b_o.jpg,0.0,0.0
6004907967_4614e40fa3_o.jpg,0.8620808803008758,0.9026131240607781
6009565406_9b7cfd1959_o.jpg,0.8696658335647506,0.9723659697785138
6015219832_1032f929f5_o.jpg,0.0,0.0
6017493211_3000cd1363_o.jpg,0.7889021809146959,0.9281821790753907
6025528947_fddb2829ca_o.jpg,0.0,0.0
6028416911_49a5001320_o.jpg,0.2609521641196373,0.9843696102610071
6031797929_48cd45913b_o.jpg,0.0,0.0
6036087040_19baaaf7cc_o.jpg,0.0,0.0
6042998704_6dff0d676c_o.jpg,0.0,0.0
6043057232_0af3e8df93_o.jpg,0.4981500498060525,0.5020025589776369
6043057819_7b587a18e5_o.jpg,0.6249542627149652,0.9776760160274757
6043808899_f30ae853f9_o.jpg,0.019185544203514312,0.9998282710966698
6046060750_f5e44d09ce_o.jpg,0.0,0.0
6053148405_b9f257c378_o.jpg,0.535488406470516,0.9806533250444206
6058544361_11700f3ac6_o.jpg,0.0,0.0
6060286529_6cdecde6a9_o.jpg,0.03210012377939761,0.9798488664987406
6062186671_c10d5e33f8_o.jpg,0.14307009267771612,0.9902534113060428
6064855304_935dfeae22_o.jpg,0.22902899682918984,0.9781655103382628
6068631750_c02d824925_o.jpg,0.11553577385941073,0.9833783503012674
6083543182_a0d5bf935d_o.jpg,0.9567062742552375,0.9695159541401669
6091058259_d61d0dac4f_o.jpg,0.17309904724632597,0.9817878260203984
6113935759_d75b9c725d_o.jpg,0.2276001006191609,0.9818100477831293
6130193029_bd4335693c_o.jpg,0.12247554492234862,0.5745733560003531
6146005190_cd4285f39a_o.jpg,0.21933363745467876,1.0
6150182374_f0923ac4b0_o.jpg,0.012497158327649988,0.8178252637273465
6155760762_cdfc427733_o.jpg,0.0031743445953999155,0.12352709430178002
6191111779_0e2e79f6c3_o.jpg,0.0,0.0
6249441223_479513032a_o.jpg,0.9037616347775285,0.9533269216403975
6252329928_6cbe474f2e_o.jpg,0.9193867341993778,0.9519626092586597
6350081786_ef5e429a22_o.jpg,0.9295681770915233,0.9374092034456653
6384222421_6ee478906a_o.jpg,0.3593655207280081,0.9842495153697037
6431699137_e334ffe2bd_o.jpg,0.5755253907253339,0.5838587003457446
6654062613_9e47359343_o.jpg,0.13510299297116807,0.9745394555952708
6689313279_809ec4e2d9_o.jpg,0.0,0.0
6694212793_001a06e296_o.jpg,0.0015657596216613486,0.00306252050794983
6736515551_5c7a076245_o.jpg,0.940506486487858,0.9495714902354082
6776614638_c3b90bb96e_o.jpg,4.673300806603374e-05,5.7494866529774125e-05
6785106266_a2b10d3ec3_o.jpg,4.673300806603374e-05,5.7494866529774125e-05
6857650607_10c3c955ed_o.jpg,0.6076239445542911,0.6127744767962097
6864020045_8fc88985a6_o.jpg,0.009285664376382905,1.0
6903987078_08477e7e01_o.jpg,0.37948202821330307,0.989128578746656
6939785558_a768223cb4_o.jpg,0.0009036103803511558,0.009675899641230688
6953326816_aceb954b9a_o.jpg,0.7741215839375348,0.9638888888888889
6973196271_1d3591421a_o.jpg,0.9078621113378536,0.9609122790719279
6978346402_fdfa03b343_o.jpg,0.14729891113929297,0.9395306273445917
7025942337_abafbc9966_o.jpg,0.01137900543047552,1.0
7055746137_3451d444b8_o.jpg,0.8975332068311196,0.9840226346009819
7135390885_e19720a0a9_o.jpg,0.013934355447744205,0.14946109801279892
7167263289_dd78e48dcc_o.jpg,0.025623523592848453,1.0
7169063498_be6344c97c_o.jpg,0.9514925373134329,0.9666115474154218
7170503292_4ab766dac3_o.jpg,0.8667310889248686,0.9769738065049538
7197038972_fb1fb1f1e8_o.jpg,0.9790703743638699,0.9831946351308679
7295737320_53a84c2d17_o.jpg,0.05058382180079034,0.9472091418116175
7302072422_9c406bf68a_o.jpg,0.9544162897449263,0.9817188121551739
8176134595_4cc6b29cb7_o.jpg,0.014161492185699417,0.999137187230371
8199059662_349c89b038_o.jpg,0.45025399408492184,0.45029566538453386
8216317612_403a5f36c2_o.jpg,0.0,0.0
8221099088_4b3f51186f_o.jpg,0.6426506607618532,0.9837496682907879
8287989466_e6b6153a45_o.jpg,0.2387061802884805,0.9577294852335553
8301674486_0e60691531_o.jpg,0.8876298618653943,0.8968421826128351
8329303789_75d6dc828b_o.jpg,0.7056857675091056,0.9346699989198001
8425401204_37ee85cbfd_o.jpg,0.009609966819007075,0.013178228021978022
8438585715_3bda600ba7_o.jpg,0.545471851722839,0.9439203207356734
8445664613_e3f02afe1d_o.jpg,0.9805199590424624,0.9835137937272533
8476581444_3d95eb0b26_o.jpg,0.9335457989828237,0.9738074490513001
8477044563_93f0599f80_o.jpg,0.8798092209856916,0.9732248845900198
8480125961_fbec8de997_o.jpg,0.010574889444337628,0.015130674002751032
8499390859_38fe562ab3_o.jpg,0.9321778527025604,0.9777750762565758
8501354386_0cd58b930c_o.jpg,0.0009439700313054584,0.0010467999200211822
8505613335_a62843faee_o.jpg,0.8198023459868846,0.8951189995966116
8518602768_0c21c3046c_o.jpg,0.0015989882700173474,0.05802346433895815
8529822558_b6d31cea2b_o.jpg,0.8997840172786177,0.9744703602218806
8578020520_12572a8a71_o.jpg,0.255032403850666,0.9888304146928419
8633842975_d5f1dba777_o.jpg,0.14402499380954317,0.955232562524512
8638864478_372e074c49_o.jpg,0.003346991818169763,0.004371819432079178
